player,club today,squad,league,position,age,market value,contract months left,matches played,minutes played,goals,xg,assists,xa,duels per 90,"duels won, %",birth country,passport country,foot,height,weight,on loan,successful defensive actions per 90,defensive duels per 90,"defensive duels won, %",aerial duels per 90,"aerial duels won, %",shots blocked per 90,interceptions per 90,non-penalty goals per 90,xg per 90,head goals per 90,shots per 90,"shots on target, %","goal conversion, %",assists per 90,crosses per 90,"accurate crosses, %",crosses from left flank per 90,"accurate crosses from left flank, %",crosses from right flank per 90,"accurate crosses from right flank, %",crosses to goalie box per 90,dribbles per 90,"successful dribbles, %",offensive duels per 90,"offensive duels won, %",touches in box per 90,progressive runs per 90,accelerations per 90,received passes per 90,received long passes per 90,fouls per 90,fouls suffered per 90,passes per 90,"accurate passes, %",forward passes per 90,"accurate forward passes, %",back passes per 90,"accurate back passes, %",lateral passes per 90,"accurate lateral passes, %",short / medium passes per 90,"accurate short / medium passes, %",long passes per 90,"accurate long passes, %","average pass length, m","average long pass length, m",xa per 90,shot assists per 90,second assists per 90,third assists per 90,key passes per 90,passes to final third per 90,"accurate passes to final third, %",passes to penalty area per 90,"accurate passes to penalty area, %",through passes per 90,"accurate through passes, %",deep completions per 90,deep completed crosses per 90,progressive passes per 90,"accurate progressive passes, %",main position
Fake Player 72,FC Synthetic 4,FC Synthetic 4,Ligue 1,CM,25,22.37226033190388,10,19,1064,8,5.748719296230336,7,7.134811306690372,13.14956349362571,72.0,France,France,right,170.29069140024228,80.68130442331389,0,13.08969602506749,7.478829321288409,63.4,1.2056129218111609,72.9,0.958138013793669,4.756636737616731,0.21228931642409365,0.2828951096870453,0.0036430195682883304,0.949824433802182,86.3,81.8,0.11412479743968551,2.299800629235235,78.0,0.18212155380573514,54.6,2.099766510412943,97.3,1.3903955438395,5.898142435454963,85.8,2.473842338175986,79.7,1.900232947462566,2.9925556427698634,13.570535294600331,55.38440010601122,3.151794666490826,2.3912896691133523,1.7347743578859975,40.9089271754263,83.5,19.867566797940007,80.8,9.698910905061398,83.3,17.353008470050977,76.1,27.5493021737185,72.4,1.4811681138488804,76.6,20.439004036032532,34.31502763430147,0.3915905034601642,0.3006935731540101,0.44465497029139567,0.2309010194113772,0.8142298483784665,9.751799225928327,68.4,0.952582382538196,88.7,0.338072693079261,62.1,1.0528697837185144,0.9886620554100823,6.263532447243572,70.3,CM
Fake Player 73,FC Synthetic 1,FC Synthetic 1,Serie A,AM,22,29.771169403992268,6,21,2543,5,9.975800372629172,4,3.537062318433156,10.401074148927709,70.2,Germany,Germany,left,177.7048618403896,65.50273126198474,0,14.744171231088467,7.675946382987246,95.1,4.794610949854763,60.6,0.3229566008673669,6.7113782888804,0.3906108265660583,0.20670412219492929,0.055619029679778935,3.1163129060107213,96.1,74.3,0.295668928770689,5.151310556235418,81.8,1.6466627670197012,62.7,1.9436324426552114,85.0,0.11217230134102402,5.302341798643267,78.6,2.247778751615968,81.7,0.9672354228214795,2.3681435509236337,14.674817295204779,27.000198491593533,2.898682721538601,0.8925283103794797,2.6404876578710414,49.88783291889036,90.5,15.906163023655441,57.7,15.635576865692189,59.4,38.88081556517493,64.6,49.09234238509724,65.7,4.1003618192458084,69.4,22.682799068173416,25.1866914644005,0.3573135945495929,0.8558919306146779,0.2159791490794628,0.3785065964886303,1.1500765810528528,5.589364961239071,76.3,1.9838542985110845,71.0,0.5210348103850644,70.8,1.461512796285,0.3029963006172174,4.115432269838328,65.3,AM
Fake Player 74,FC Synthetic 2,FC Synthetic 2,Serie A,CM,18,25.840758436136767,6,21,1918,2,7.008810101206585,2,7.963452559924223,9.50837282762646,83.7,Spain,Spain,right,181.56554785677992,88.48844677835581,0,5.807352800027391,7.573736233004203,65.4,5.661813024285862,69.8,0.38502008888062494,10.540547202514702,0.07459331790234557,0.41195618052539823,0.021626930979755144,2.306358175500282,69.2,71.3,0.0955141317434733,5.1210973945988005,64.7,0.4810143748286041,90.0,1.1641606419067427,89.3,0.16525506765919973,5.549797260781823,72.0,6.300265696455212,73.5,1.1730991409649127,1.4919454689896567,18.388276855628867,24.094490054016198,3.5962777989557155,2.445756486877653,2.4263982569627496,53.84256889595554,77.4,19.475402744754447,43.9,9.087313874983938,74.3,37.32957518493413,76.1,38.74180117900827,72.3,3.182400211445419,82.8,20.813772851180147,39.93715246272731,0.053170420390799666,1.4364168599337257,0.565049446252131,0.865240350071502,1.4050643387834512,2.3556598114910443,77.7,1.863057175209174,72.8,1.8242740097996488,75.1,2.0636440679451153,0.22206408602551375,10.856387702007957,74.0,CM
Fake Player 75,FC Synthetic 3,FC Synthetic 3,Bundesliga,RCM,18,13.451320241374972,34,10,1760,0,5.952128404133718,10,10.034942122111215,4.983735880407494,89.8,Brazil,Brazil,left,180.02298447240835,75.03859008919488,1,11.51669467934994,6.930007404049555,82.5,4.50606231160525,84.1,0.6567394094458496,8.873170766087345,0.12056025468807428,0.12836088076758312,0.08603458907817835,0.9013592767815664,74.8,85.8,0.26856140966921277,4.235009754141986,75.1,1.8312219583004197,79.0,1.665030737819716,75.9,1.037935647674563,3.352254771171137,79.5,10.833452707029679,75.8,1.0017252457333847,4.438549838623109,8.01568238844115,28.202023940927333,2.6230357407336196,2.495019637211465,0.5471289475948833,67.38511544821327,72.1,17.93763110983873,82.3,19.524573939701316,69.4,22.14229746013801,80.1,21.251090050992257,91.0,5.4915197523814285,73.1,12.609813386044022,31.046862242845663,0.3513530963699922,0.8150677315233963,0.14593568678170066,0.1099025116483856,1.6091438899617654,3.756679195730661,71.2,0.6210008216138101,85.7,0.6179390848186319,64.9,0.565309153362799,0.19676982349921457,5.611733104176903,76.0,RCM
Fake Player 76,FC Synthetic 4,FC Synthetic 4,Bundesliga,AM,24,12.67488643083314,25,12,942,4,3.92369092921794,3,0.2179265269723687,6.039065692802368,92.9,Norway,Norway,right,185.5848874684545,75.23493621371713,1,13.71409086741214,11.953334035466476,58.1,2.9267251166430697,61.3,0.6729328494744146,4.7219499854331985,0.012427840027935977,0.48488578941550503,0.06483976852033611,2.581578002627004,93.2,69.6,0.10204986242305357,6.6097469011951056,73.8,2.372595392589803,67.4,0.28229791990867403,58.4,0.9719450638436825,6.1252150401699526,74.4,4.440627787931904,67.2,3.3360196942397407,2.464135777431402,14.198902816515186,52.249259548919255,3.7123730827883037,2.3665024101378043,1.6375544014579697,85.38087954286516,82.6,22.024165003128974,74.0,8.93932911918954,68.2,23.46194558248778,78.3,58.39769677377595,60.8,5.301947589066826,65.1,15.493256272003862,36.22987066540373,0.33545485391545815,0.31936307171775496,0.50974917331858,0.5975752609336399,0.34426497776697507,4.739480717294701,84.0,1.46295764364219,56.9,1.9495186670912203,91.5,1.3825810323368095,0.3738529048034903,8.579689644943214,71.9,AM
Fake Player 77,FC Synthetic 1,FC Synthetic 1,Ligue 1,DM,33,74.95406960668377,26,8,2421,4,9.152987602855548,5,7.148565296228728,4.923744299787097,88.1,France,France,right,184.58060204607767,89.93734220296497,0,11.342344339667283,7.376525514035237,65.7,5.321729763134366,73.1,0.6066033832284804,9.876489067351184,0.1567350839640211,0.39236101042567567,0.04202224790324382,3.0429994039939197,59.8,86.5,0.20445750537197727,3.3124853886485277,93.4,2.465642162315587,73.3,0.46291115616805334,56.6,0.10324112297436855,3.4841654927941734,75.1,7.740555057818213,66.4,2.9670571379024158,5.185273206605994,12.515288378220767,24.23258110738731,4.987898341459854,0.5485569701468511,2.045184595610222,89.19540455532547,83.7,17.6927210883281,86.4,10.82526533428683,79.3,21.253409592267104,80.7,25.910137802884297,58.8,1.0727867105709836,75.7,12.37620570171667,28.386005640389016,0.34843434394387895,0.772112060721468,0.1134315113659995,0.18428706223489022,0.24053391559144421,9.995915234356687,87.9,3.131674411590759,94.7,0.48295617043076344,97.4,1.0663478246125542,0.6058488953315778,5.890471988271635,91.7,DM
Fake Player 78,FC Synthetic 2,FC Synthetic 2,Premier League,DM,26,35.59441893870151,36,24,948,2,4.969165961303494,4,2.775366476242227,13.223197893537584,73.9,France,France,left,194.76126016584163,61.903574149866884,0,9.290261213574126,7.3015192266584785,90.2,3.4010169653990743,66.8,0.7640043358995673,6.025604184077449,0.08007337223394383,0.4837965129987361,0.01881042281213513,1.2126070161567766,85.3,80.4,0.37945858716647685,6.015177827615758,94.2,0.9286305244128823,75.1,2.7953838586589503,77.6,1.2516341282267347,4.423054917673548,81.6,8.843058196797617,82.7,2.3562075616379814,1.8253743814471453,8.19923308701364,44.57709979352664,2.0763402901194423,1.182833031516684,1.6509889677325584,69.10192553466675,71.4,28.515274954188964,66.2,15.130895566460108,85.8,11.135983499293847,89.1,34.136279058123655,66.7,5.253868565929241,76.7,20.30086299337077,41.38799014268657,0.06067424684659657,0.6409655461822922,0.48554240885513744,0.846539597923372,0.4060148549058017,4.421532379815349,84.7,2.5228094999336887,99.4,1.4461421749620895,79.8,2.0949680564214903,0.7819452750462824,11.017314179639625,67.8,DM
Fake Player 79,FC Synthetic 3,FC Synthetic 3,Bundesliga,AM,33,31.282265999415376,27,16,1628,3,1.343669133130615,2,10.486661974845617,10.010734320734619,78.5,Spain,Spain,left,194.98265727672563,66.885704788119,0,9.310763576379383,6.795894564431052,72.4,4.596240102992148,76.1,0.48998762715958655,9.813777462020148,0.2720139741631566,0.41906827741515207,0.03390236259198265,0.9518017830117917,64.8,77.4,0.15252301538257382,1.4508364475931779,58.4,1.646863598083488,82.4,2.2845232434596907,69.1,0.7851357717673386,1.0038538221992424,67.7,2.6082986750136143,79.4,1.8102874176964976,3.461164195476436,18.426058172092446,49.84725202460503,0.5549695831190786,1.6708443569795344,0.8266131400642558,71.99534164786348,78.3,15.700704539542155,78.5,14.734198682869899,71.6,18.78540517764126,84.4,35.391785399828294,77.9,6.143947577894557,84.3,13.722578173253412,41.34544438556556,0.04671673110932702,0.20975563967275634,0.31159905487555684,0.5790439538535498,0.9109933583106133,2.21116679026036,72.2,3.3215862386461055,47.9,1.1478065871436713,74.9,0.5807142921690409,0.3645762477430684,8.423807517156302,88.9,AM
Fake Player 80,FC Synthetic 4,FC Synthetic 4,Premier League,RCM,19,58.645170985512856,31,24,2758,0,3.6537846319913347,4,3.043974078741942,11.8215531302356,82.7,Spain,Spain,right,180.49378207906923,78.74468240495112,1,5.358988860073589,3.601431792313166,83.4,5.012782691222323,71.1,0.8990089887786396,4.9335967838490475,0.07252858350634095,0.07105196292582133,0.07037776945402245,0.5258517714012562,76.0,76.5,0.3502953943852831,5.438986564231026,99.9,1.689032280259077,61.4,2.768217287475502,65.9,1.360796060004919,4.869238688067173,75.4,3.531003758033771,79.6,2.839730016135227,1.5127656943205037,4.623218003306698,50.04324641931484,1.0653127049824465,1.9888609467919895,1.4936852092266204,49.30975018179534,86.8,5.3979075759927735,83.5,17.01698752814059,82.8,13.680204088359524,75.7,39.57719597033653,81.2,6.381110226811028,78.9,17.8808039927777,42.54905829505911,0.36952355183363267,1.1626434437247233,0.452246292081535,0.4030487826702711,1.0400718981477657,6.103372620442688,82.6,2.399408155332677,74.0,1.3937400990495972,62.1,0.8516481414826247,0.6259709800427894,6.882518902812994,64.6,RCM
Fake Player 81,FC Synthetic 1,FC Synthetic 1,LaLiga,LCM,19,44.686452154979094,5,25,2985,7,0.671666688477669,1,7.3292415988250195,6.552394354920309,76.2,Norway,Norway,left,167.8559726088259,66.25556830662413,0,10.346007512892754,8.336609680346545,77.4,4.621440739344533,89.8,0.4002599117740264,7.949284895490541,0.2699251009623479,0.2632300453175069,0.020435954521163882,0.6417510165694553,72.6,73.3,0.39477783248155784,6.93068448299158,65.8,1.4186615464624999,66.6,2.750040853498102,74.4,1.3169863214890567,5.30905475276762,71.9,5.312767934195671,77.8,3.3451687169351634,3.224153390122131,15.104017456144875,27.602435464325247,2.990813832441292,2.7980552484226253,1.5291392378243402,81.42951572692495,93.9,10.909338385224613,70.5,13.74889200999834,75.5,13.071109900453681,63.3,51.417760893366825,79.4,1.412830392729728,79.6,21.877447647920263,25.918739942134458,0.06953065965380181,0.40996264653953496,0.43374935944317417,0.24982467365181793,0.44563093438492707,2.6688430797918166,75.8,3.489293179163436,67.8,1.287915893218362,90.5,2.191853370506952,0.48205989827938744,3.321429691813385,75.7,LCM
Fake Player 82,FC Synthetic 2,FC Synthetic 2,Ligue 1,AM,32,74.95505896023852,41,28,3171,12,2.0197903768878156,0,6.642490081075337,7.455031645059326,76.3,Brazil,Brazil,both,186.83529896906154,81.74486429468665,1,14.935429967868474,5.051709950008641,74.0,2.083201818264847,80.1,0.39681239633562304,10.413363904650256,0.10539017127572708,0.08498926059789286,0.009358294533837274,2.786754044910535,65.4,85.5,0.3499403395220653,6.079589297726901,84.8,1.9653416742742946,77.7,1.948177851323222,81.2,1.2187616535752486,4.402656192932754,59.1,8.700931741485705,75.5,3.5843162548509815,1.3385657993811242,15.373853121384233,22.46495993510448,2.049160042150934,1.4390149303217556,0.9692898061243969,43.0679001132189,82.4,17.5151714526664,70.7,23.38946617020183,66.1,26.825847188091636,69.0,20.243611187005072,86.8,3.125608919769083,78.2,20.064089123824225,44.849174195500275,0.14744869241704048,0.717493319833999,0.9079331228185928,0.4368446991896344,0.9400756482192896,4.192540789565775,62.6,3.2862348486060085,72.4,1.4134971671951784,75.8,0.6374282352275213,0.8464953462533984,11.019166628522044,86.8,AM
Fake Player 83,FC Synthetic 3,FC Synthetic 3,LaLiga,CM,19,62.64381801884198,22,23,3087,8,0.17668780999912204,3,4.753998000710987,7.8582595731184055,83.2,Brazil,Brazil,right,194.29992234649768,66.85095325877505,0,14.587075259719342,8.73848082206145,88.6,1.148141454982071,61.9,0.1526711542701936,5.063152073182353,0.1420871336484799,0.40911367631362866,0.0888028758227551,3.4615589961250812,65.2,66.3,0.06634641188933714,4.477988315860356,84.7,0.6302613714706007,74.0,2.7847159443364955,60.5,0.773848344366632,3.979352902261696,65.8,6.390351122280968,82.0,2.4145567987221677,1.3886824340433706,18.560550970729345,37.952255350888706,4.729921671672466,2.6875582969348852,2.3907677861773835,36.382838958658056,75.4,18.51429629721655,75.3,21.798681883943765,72.4,12.962945731406867,72.8,57.29888205344299,57.4,3.9489149238606673,73.1,14.475609859976991,29.95558828879389,0.1823939397976241,1.3541416944003462,0.48993559995646274,0.9576123259217423,0.9949210154512949,9.939065408751514,81.7,0.8439959954978649,70.8,1.811094096870918,72.1,1.3816539342716911,0.5690417771584352,7.4681686827177085,86.3,CM
Fake Player 84,FC Synthetic 4,FC Synthetic 4,Bundesliga,LCM,18,38.870195565838685,8,27,2001,5,4.532799165001634,1,8.131449163197528,12.120179660928418,74.4,Spain,Spain,right,174.54979162887062,63.17302305916206,0,5.403992288421632,3.4575011575362944,72.6,1.8108619114913307,81.7,0.22645465203470308,8.543412724686839,0.139544260818559,0.29208107459164795,0.07642103495801168,0.6346409674288298,77.8,58.8,0.32786328781406526,4.760596385962964,65.0,2.937729718760383,80.7,1.2501123092473896,70.5,0.3775659626241484,5.859618842270249,90.7,9.341950682182453,84.4,3.369597926368953,3.867228573731086,11.81587006997301,28.099413809781844,3.323507405483223,0.9085732203420913,1.303501700356192,88.39535940585905,74.5,18.809619732801337,80.4,22.582269024732767,72.0,13.087939713857908,77.5,45.839578408120445,86.9,2.2584019545643828,67.8,14.993001259245112,31.188673720946987,0.04977701113182578,1.5052082398813589,0.8184989038768744,0.5092092897436206,0.39636193461947605,7.637108151441235,76.5,3.9195222880559735,83.1,1.1269389921249628,79.8,2.1960660218593326,0.28989167187910014,4.850529729614175,70.8,LCM
Fake Player 85,FC Synthetic 1,FC Synthetic 1,Serie A,RCM,24,30.732398404985272,40,24,1041,5,6.345402649517972,4,8.709235616585207,12.268235852094817,67.7,Norway,Norway,right,178.8362665751272,66.62352510850687,1,12.057970036294883,11.832483911277015,57.2,3.2658121533919426,67.3,1.020625054705629,10.89850095965715,0.28670070006544374,0.1317246571784529,0.01997949306581326,2.744212877239678,85.0,81.1,0.012859758040224501,3.1197372966216808,79.9,0.2942394812727973,62.7,0.010848734354822809,90.1,0.7589632558666988,5.088236302991451,78.8,10.675978655731925,84.1,2.2895708369444323,1.9508232319667171,8.46757974972718,47.97083236055752,2.841598336844606,1.4282012187715674,1.9724682264215405,81.84832060923193,80.6,22.863802456752055,74.9,17.59033142806875,68.0,24.415411444580457,70.2,58.02595516595743,71.9,3.945137098155069,77.9,19.800464299045476,29.986714583808922,0.008253715213018964,0.6742201283408406,0.22565239291171524,0.4694895316998602,1.8499879283523213,2.405333034262963,100.0,0.5516160641546508,73.9,0.13569756580799042,69.1,2.343311476404015,0.7035872571782559,10.779268918167041,80.6,RCM
Fake Player 86,FC Synthetic 2,FC Synthetic 2,LaLiga,RCM,33,78.94389204902144,36,27,2766,3,3.4329246237890776,9,6.803253543832642,5.48176233016838,70.9,Norway,Norway,left,177.74330774446366,73.52748909670599,0,8.017648666969308,7.22104571111405,67.0,3.279023072612027,69.2,0.5355388062965298,4.204786297944028,0.18660370525533723,0.46479948600358567,0.029231154342999166,0.7155864975228802,73.7,81.3,0.15732075347972316,5.076911309548624,73.9,2.4876634236093578,78.6,0.18771334753847813,64.2,0.1512170667026701,2.668444238320138,61.8,9.583722765985428,74.0,2.1608553121576177,1.4480197461033602,17.071591387620348,34.26771198621684,4.091177755724084,0.6307050270533074,1.7893254523969189,48.218708072288,73.8,11.866203565438198,84.7,17.70015831721613,79.3,23.268470953679163,65.6,52.69558149665943,82.3,1.4979067507791464,71.7,18.24201624009916,30.350653967330647,0.39763618790684646,0.7925486079174213,0.35208279463425884,0.7462738135003091,1.2784626696578736,5.589493748734368,89.6,2.588933132753665,65.9,0.5416508688937991,76.5,0.46566730028067166,0.8200644880229958,2.544404273944078,79.2,RCM
Fake Player 87,FC Synthetic 3,FC Synthetic 3,LaLiga,CM,29,57.703058644287836,3,25,2665,1,4.203817715052772,1,9.10106684621705,14.298466280857188,81.3,Norway,Norway,both,166.54257463670788,65.63642557353856,0,14.029891534061367,11.070798344316286,80.5,3.7045439212299565,78.1,0.2734413438634005,3.707218325605395,0.14451955954107323,0.05759302665713034,0.09720701771308858,2.2763984747110007,75.7,79.8,0.34829334932714556,5.622372299087962,80.5,1.7822879608535636,85.9,0.3284619771024456,83.7,0.9882692227101393,6.754440028479915,59.6,11.922472073132491,88.9,3.5290114946773508,5.613725375742902,16.103774791150677,37.974157641325284,1.6636544197209282,2.3562232276390556,2.693567698040972,70.51024298286295,76.9,21.62259197603693,70.4,17.183973674318974,77.3,14.129043553971082,63.1,57.11352872332868,61.8,1.792520981049361,91.9,11.445902312050666,36.05322712207293,0.3506628979339845,0.6444366286294374,0.07508938063319093,0.3790470708319067,0.8993639548213077,3.3731001010307944,82.1,3.273790282608668,73.3,1.4164379608175277,60.6,2.5855877063745387,0.46544065676396507,5.140769173295716,69.6,CM
Fake Player 88,FC Synthetic 4,FC Synthetic 4,Serie A,DM,19,76.14437814030344,10,15,3174,7,9.59209272844576,0,11.801004911915252,4.447864049324236,75.0,Brazil,Brazil,right,185.16793293670335,64.31014479754711,0,5.451147457092786,7.280050559096413,79.0,2.6730601065134,70.1,0.9112093200268648,8.39356153955853,0.34104908761577996,0.281931201735657,0.07081844867591174,2.7682258472847137,80.7,79.1,0.2755008851039679,6.989370886707123,77.3,0.7345642415811477,79.9,0.2860603595485808,70.2,0.20096582884351144,5.243603165172045,73.9,9.543610687316496,77.3,1.852308776926324,0.7365178790702809,11.505365445130996,24.539397324068474,4.1888234312706185,0.8766318935822823,0.8050373296570954,58.02110144479197,64.4,22.60080682798032,61.7,13.697683088429125,59.1,10.13347074426589,58.5,44.04002203742712,75.0,5.6808633399039365,88.4,23.109873839103194,29.796210886075592,0.3649351717402549,1.9223994805691456,0.4207477948214936,0.427423949880794,1.112432930249972,2.98355725121697,77.5,1.661629489478162,80.1,0.9881492559513467,85.9,2.227122443163906,0.9871972388823189,7.368284012021476,81.2,DM
Fake Player 89,FC Synthetic 1,FC Synthetic 1,Bundesliga,RCM,32,10.359807600146267,1,13,2258,7,7.519631215749155,1,5.0312686548096615,13.753464989083565,78.4,Brazil,Brazil,right,175.60013085205404,87.52902035900611,1,14.358741020110806,3.5429773671679956,59.3,4.827902597975152,83.9,0.6647773509802313,5.717887581992243,0.22878025025648108,0.3605202773333627,0.06105220042138248,1.577613191803213,65.3,71.8,0.21309617093515124,3.9547775020025977,87.0,2.2370250019808995,76.4,1.0551071725507903,80.5,0.7667594437510846,6.927633573474548,90.6,10.521791950074505,81.3,1.8856943766424579,3.608314619827379,16.05357538577479,42.70201146192767,0.5137749718884183,1.1425500391211445,0.7856575206336504,49.38769236872825,88.0,15.282018815520658,94.8,11.442120021345252,58.5,15.789233253035315,72.7,34.292359315087,77.4,2.838007228121085,81.3,17.68919872080443,32.875426228008095,0.1138252277088474,0.5429355085773251,0.668699887074931,0.33694773157161906,0.7655554756438521,6.696523306790416,76.6,2.5949942730400526,63.2,1.0971039652393737,74.0,1.1500248483412785,0.8790968791913134,5.398143360432931,93.6,RCM
Fake Player 90,FC Synthetic 2,FC Synthetic 2,Bundesliga,LCM,32,68.19216065607182,13,31,882,0,5.408566369449512,5,6.17499662262637,4.204747747797711,81.7,Norway,Norway,left,188.62391623894507,70.25271051511385,0,13.374757437877768,10.399921914844263,67.8,5.522345626909643,67.3,0.025387213707952182,3.569955818932729,0.08553232851119913,0.02942426866621589,0.030762848542413037,0.5328041633319912,82.4,82.9,0.15514561003304822,1.3678243946406536,75.8,0.25344268703121586,74.0,2.103812421328073,86.0,0.08157296125022667,6.827567897613211,73.1,10.32366358465001,77.8,1.5671897084972066,3.515451130082959,7.553885235313434,27.420967585276294,3.2885481296107297,2.438083130483037,1.2507991728075394,47.20645264561769,63.6,15.054227478658051,69.0,16.840057748977408,79.2,17.076767625461223,60.3,37.716562524544145,86.6,5.979840932357007,78.8,17.10041519796198,38.112131648864306,0.08804062909817563,0.5297250865406173,0.8381670341093962,0.1509197553293914,1.7377958569602674,6.0452471171217255,65.0,1.767428857966069,58.5,1.193160910760583,86.6,2.338647986524672,0.19695466966549147,6.767342553788579,79.7,LCM
Fake Player 91,FC Synthetic 3,FC Synthetic 3,Ligue 1,AM,31,51.328836835305395,5,16,1858,5,2.8454087511182524,3,0.14963853529455884,6.174477733815733,71.3,France,France,right,189.9636022584596,71.54427796858411,0,6.175043822526015,8.833653567004209,69.2,1.856987794137092,68.8,0.3796337488040582,6.802444943068833,0.36003651125747305,0.2989280166031018,0.029912514416652228,2.2855680563762775,83.2,74.5,0.32491877858811447,4.575147704385912,73.3,2.3232535033463493,66.7,2.371946419801485,82.4,0.4492687354119688,6.513458336860539,88.1,9.302657622800465,77.5,2.3154560490311584,1.8783488092168288,13.021607616858955,47.159426436597485,4.706407179706005,1.836791793556775,1.5780374203145877,38.161646713254385,70.7,9.473119641411245,69.3,5.510636742769006,66.8,34.00745330826603,65.0,46.32129241536452,59.1,1.3367596961166759,74.1,12.976590049483935,41.720524071554536,0.17034662327017067,1.0010635324967576,0.5659149117991552,0.7138092142026506,1.2350270748233065,7.942932674524066,57.6,0.7121524125262566,94.9,0.7652585459691399,73.0,2.2392368229538455,0.7867558721562373,4.643162523309838,80.7,AM
Fake Player 92,FC Synthetic 4,FC Synthetic 4,Ligue 1,LCM,33,10.631812588473894,35,23,1710,3,8.969967987729952,5,9.55234267572454,13.157742432815484,82.6,Norway,Norway,right,189.63692359793538,61.76865310403929,0,5.598243373172992,10.035813428165508,71.3,4.550877697360384,68.4,0.21240169334560924,9.030165437151645,0.13706011841345625,0.40795060773154707,0.003952361869023047,3.473733884420083,100.0,70.1,0.2838233615792884,1.7141448998930116,86.0,1.7699556667290406,74.3,1.770639823033874,84.1,0.34812069100468174,5.532229247351846,78.5,10.018018166558905,67.6,2.4069751179131122,2.990244598120498,17.70811873139388,22.84675290191575,4.045369784152415,0.5349317985461564,1.2463556218803489,62.959084936550354,76.0,15.349684406384343,74.3,5.149128628476061,78.0,37.46315051581645,71.1,37.07727439065345,75.3,4.93892137130452,62.4,15.65490728455806,38.85483000533759,0.18132774759120274,0.5407514465610245,0.6400726695930785,0.8730309138836237,1.0908124659083782,9.138449825854877,66.3,0.5296153168126582,68.6,1.5477910501757104,73.6,1.8824954342234794,0.6009512443497661,3.3008309093289716,81.7,LCM
Fake Player 93,FC Synthetic 1,FC Synthetic 1,Bundesliga,LCM,22,47.472381997568434,26,11,2776,2,2.350971168806595,0,6.242760804551926,5.153904868153049,78.8,Spain,Spain,both,177.49997994119641,71.43582795206574,1,13.347076643269359,6.85352877157986,61.2,4.228845188997745,69.3,0.7870474331794087,5.28097920332151,0.015591751014928157,0.03376365720902669,0.07284818669019315,1.2728522685154873,71.2,71.9,0.18736212784626935,2.4685902613366606,80.8,0.3322509551892048,87.6,0.43930852367093864,63.5,0.9300473140675057,4.656576210981804,79.7,11.346832278674102,82.0,2.8116140085865995,0.9825578069544951,8.405736578480713,59.03578369125293,4.341353864663117,0.5055880118684928,2.4079677059881095,56.79580140705047,94.9,24.67040729267531,75.7,22.03283652593497,82.8,22.178331924639092,61.6,49.266911338711566,64.1,3.740140645107882,72.8,14.992372934726486,36.88645689574646,0.0022397755456962545,0.4820752213140947,0.17726707761694815,0.9055926492427656,1.8395937255720758,3.9734548594532955,74.5,0.8320171053891592,73.6,1.447069767793097,62.9,1.763747285536364,0.5348112978078347,2.368541386168517,60.4,LCM
Fake Player 94,FC Synthetic 2,FC Synthetic 2,Bundesliga,DM,34,55.20161284333046,48,19,1560,9,3.2534273051667704,3,4.895537164326782,7.962815175719638,62.7,Germany,Germany,right,174.64637046722697,68.47382967429056,1,6.557576709745794,8.741430698219805,68.7,3.376997746036232,86.0,0.3300372487563034,5.680375020041078,0.19784008958978117,0.25612148555331354,0.004317522505688454,1.0684738315616475,70.4,95.2,0.35699373488386393,2.9726794678344235,82.3,0.23851668927711067,73.8,2.2437048064445255,86.1,1.180180068033763,2.0330239820975455,61.6,6.752073785262926,100.0,2.0067580853834968,4.466985802581371,11.220349701322634,47.381079143432466,2.2862961282717524,1.7766515793497426,1.113164607773249,60.73118521799666,70.8,27.724325138747098,71.1,5.928480895552443,62.3,22.150801795029334,78.8,23.673920643201182,80.1,6.578799743408257,76.0,14.061035242441402,27.954571250821374,0.31170124502393315,0.3725831678619539,0.037206038233439376,0.8808029380377796,1.708363456821322,9.383935893243176,53.9,0.8444335794201638,71.0,1.4285988243862278,82.6,2.2571697689188395,0.5139385865795684,3.576465649121419,79.6,DM
Fake Player 95,FC Synthetic 3,FC Synthetic 3,LaLiga,LCM,23,1.9719121851996242,36,23,1387,6,9.090648144229485,4,1.1288635570727497,8.398311599329514,89.4,France,France,right,187.46462339001164,79.53552215493724,1,10.348981529758705,10.706061034169467,67.7,1.5369162863078814,81.3,0.07793613505193235,9.765595205175778,0.049575221776351125,0.12927858907437,0.00048573377772790364,0.8717776782605449,82.7,57.7,0.09197920712745296,5.386179238890463,68.4,2.2525090003093875,66.1,1.0644057574127967,66.5,0.08595443181078921,4.260108504542546,84.4,8.382870239125435,71.3,1.2624305215925977,1.7193343160725276,19.16776252093912,27.269182712477047,4.209075257450568,1.262388784372987,0.7119368569306118,42.921430048764265,68.3,19.840329782949134,74.8,15.49590300666836,60.9,31.374438512796,82.4,53.199465959395546,82.8,6.487661061438933,77.3,18.5110986197016,41.32231203082566,0.3986668152568069,1.352308246594849,0.791688145177316,0.4517838024379929,1.6630434045665288,6.143934180432764,69.6,2.638114220878125,80.5,1.4306203480698894,66.2,2.997927724775273,0.853411142782429,11.529465140248117,64.8,LCM
